// Object 0-
-17,41084|16,65541|-41,0956;
-17,23094|16,47121|-41,10151;
-17,05192|16,27615|-41,12022;
-16,8779|16,06526|-41,16623;
-16,71015|15,84388|-41,23039;
-16,54989|15,61236|-41,31157;
-16,54989|15,61236|-41,31157;
-16,39752|15,36625|-41,40741;
-16,25075|15,11032|-41,5116;
-16,11207|14,83938|-41,62636;
-15,97828|14,55883|-41,74678;
-15,97828|14,55883|-41,74678;
-15,85145|14,26377|-41,8745;
-15,72895|13,95907|-42,00639;
-15,61073|13,64375|-42,14212;
-15,49683|13,31359|-42,28151;
-15,3839|12,97298|-42,42167;
-15,32739|12,9946|-42,48984;
-15,23349|12,99892|-42,57331;
-15,08967|12,99978|-42,67172;
-14,93398|12,99996|-42,76155;
-14,93398|12,99996|-42,76155;
-14,7686|12,99999|-42,83133;
-14,59724|13|-42,88566;
-14,42123|13|-42,92194;
-14,24252|13|-42,94107;
-14,06316|13|-42,93831;
-14,06316|13|-42,93831;
-13,88801|13,01892|-42,9229;
-13,70996|13,02695|-42,8975;
-13,53311|13,02388|-42,86409;
-13,35793|13,0104|-42,82458;
-13,18606|13,00208|-42,77812;
-13,0142|13,00042|-42,72742;
-12,8427|13,00008|-42,67396;
-12,8427|13,00008|-42,67396;
-12,6712|13,00002|-42,62035;
-12,49906|13|-42,56864;
-12,32614|13|-42,51981;
-12,15248|13|-42,47371;
-11,97828|13|-42,43094;
-11,80333|13|-42,38973;
-11,62805|13|-42,34985;
-11,45254|13|-42,31114;
-11,45254|13|-42,31114;
-11,27705|13|-42,27383;
-11,10112|13|-42,23724;
-10,92491|13|-42,20096;
-10,92491|13|-42,20096;
-10,74886|13|-42,16535;
-10,57292|13|-42,1304;
-10,39642|13|-42,09552;
-10,39642|13|-42,09552;
-10,22015|13|-42,06103;
-10,22015|13|-42,06103;
-10,04367|13,001|-42,02834;
-10,04367|13,001|-42,02834;
-9,868923|13,01497|-41,99801;
-9,868923|13,01497|-41,99801;
-9,691127|13,01632|-41,96996;
-9,691127|13,01632|-41,96996;
-9,513157|13,00475|-41,94505;
-9,33572|13,00095|-41,92329;
-9,33572|13,00095|-41,92329;
-9,157243|13,00019|-41,90451;
-8,978275|13,00004|-41,88844;
-8,799096|13,00001|-41,87505;
-8,61974|13|-41,86396;
-8,440258|13|-41,85493;
-8,302826|13,23329|-41,85011;
-8,135817|13,45505|-41,84574;
-7,955858|13,66555|-41,84186;
-7,775882|13,86014|-41,83895;
-7,595897|14,0444|-41,83661;
-7,415906|14,21793|-41,83478;
-7,235911|14,38074|-41,83346;
-7,235911|14,38074|-41,83346;
-7,055913|14,53176|-41,83272;
-6,875913|14,66644|-41,83298;
-6,695917|14,79033|-41,83413;
-6,51593|14,90394|-41,83631;
-6,51593|14,90394|-41,83631;
-6,335969|15,00297|-41,84008;
-6,156035|15,09199|-41,84494;
-5,976133|15,17064|-41,85088;
-5,796284|15,23376|-41,85826;
-5,616469|15,28735|-41,86642;
-5,051136|15,85114|-41,91679;
-5,051136|15,85114|-41,91679;
-4,48836|16,41239|-41,96693;
-3,932866|16,96637|-42,01642;
-3,388058|17,50969|-42,06496;
-2,858212|18,03809|-42,11217;
-2,346213|18,5487|-42,15779;
-2,346213|18,5487|-42,15779;
-1,86894|19,02467|-42,20031;
-1,467617|19,4249|-42,23607;
-1,467617|19,4249|-42,23607;
-1,214925|19,6769|-42,25859;
-1,081894|19,77857|-42,27248;
-0,9280017|19,86865|-42,29042;
-0,7554731|19,94838|-42,312;
-0,7554731|19,94838|-42,312;
-0,5770748|20,0138|-42,33596;
-0,3988093|20,06946|-42,36089;
-0,2207233|20,11091|-42,38707;
-0,04275052|20,14265|-42,41401;
-0,04275052|20,14265|-42,41401;
0,1350661|20,15976|-42,44196;
0,3127906|20,16741|-42,47049;
0,4903897|20,16095|-42,49979;
0,6679117|20,14492|-42,52956;
0,6679117|20,14492|-42,52956;
0,8453285|20,11444|-42,55994;
1,022681|20,07414|-42,5907;
1,199948|20,01945|-42,62194;
1,377164|19,95507|-42,65348;
1,377164|19,95507|-42,65348;
1,554317|19,8773|-42,68537;
1,731427|19,78983|-42,71749;
1,908481|19,68749|-42,74993;
2,0855|19,57512|-42,78255;
2,0855|19,57512|-42,78255;
2,262478|19,44788|-42,8154;
2,439466|19,31025|-42,84819;
2,616494|19,16186|-42,88076;
2,793595|19,00244|-42,91294;
2,970862|18,82714|-42,94418;
2,970862|18,82714|-42,94418;
3,148273|18,64086|-42,9746;
3,325828|18,44375|-43,00417;
3,503508|18,23614|-43,03298;
3,681346|18,01317|-43,06079;
3,859273|17,78009|-43,08803;
3,859273|17,78009|-43,08803;
4,037313|17,53208|-43,11452;
4,21542|17,27401|-43,14056;
4,393585|17,00584|-43,1662;
4,571828|16,72215|-43,19129;
4,750115|16,42824|-43,21606;
4,928442|16,1241|-43,24054;
4,928442|16,1241|-43,24054;
5,106821|15,80473|-43,26465;
5,28523|15,47513|-43,28853;
5,463668|15,13433|-43,31219;
5,642131|14,78271|-43,33566;
5,820627|14,41524|-43,35889;
5,999142|14,0367|-43,38196;
5,999142|14,0367|-43,38196;
6,177674|13,64687|-43,4049;
6,356221|13,24608|-43,42772;
6,534783|12,83365|-43,45043;
6,610339|12,96673|-43,45999;
6,739645|12,99335|-43,47627;
6,905509|12,99867|-43,4975;
7,083726|12,99973|-43,52082;
7,261865|12,99995|-43,54471;
7,261865|12,99995|-43,54471;
7,439614|12,99999|-43,56938;
7,617311|13|-43,59629;
7,748431|13,23393|-43,62486;
7,901274|13,45707|-43,67038;
8,065694|13,66945|-43,73183;
8,227124|13,86667|-43,81145;
8,383109|14,05372|-43,90128;
8,383109|14,05372|-43,90128;
8,531353|14,22674|-44,00338;
8,674389|14,3903|-44,11265;
8,809642|14,5393|-44,23142;
8,93999|14,6787|-44,35555;
8,93999|14,6787|-44,35555;
9,063388|14,80365|-44,4866;
9,172804|14,91718|-44,62953;
9,268328|15,01961|-44,78209;
9,350122|15,11125|-44,94243;
9,416672|15,19104|-45,10968;
9,468742|15,25963|-45,28198;
9,500288|15,31185|-45,4592;
9,500288|15,31185|-45,4592;
9,527039|15,35298|-45,6372;
9,554598|15,38658|-45,81508;
9,554598|15,38658|-45,81508;
9,583658|15,40443|-45,99272;
9,613789|15,41048|-46,17018;
9,645424|15,40639|-46,34737;
9,681108|15,38714|-46,5238;
9,720295|15,3576|-46,69948;
9,763328|15,3181|-46,87426;
9,763328|15,3181|-46,87426;
9,813164|15,26355|-47,04723;
9,868397|15,19893|-47,21854;
9,932354|15,11901|-47,3868;
9,932354|15,11901|-47,3868;
10,00274|15,02712|-47,55247;
10,07868|14,92372|-47,71566;
10,15906|14,80996|-47,87672;
10,24339|14,6859|-48,03574;
10,33306|14,54575|-48,19181;
10,42419|14,40071|-48,34704;
10,42419|14,40071|-48,34704;
10,51972|14,23871|-48,4996;
10,61736|14,06736|-48,65082;
10,71802|13,88097|-48,80004;
10,82036|13,68479|-48,94811;
10,82036|13,68479|-48,94811;
10,92384|13,47372|-49,0954;
11,02676|13,25287|-49,24307;
11,1268|13,01744|-49,39271;
11,18679|13,00349|-49,48812;
11,18679|13,00349|-49,48812;
11,26034|13,0007|-49,62838;
11,33599|13,00014|-49,79124;
11,40118|13,00003|-49,95843;
11,46052|13,01257|-50,12627;
11,46052|13,01257|-50,12627;
11,51357|13,01173|-50,29827;
11,56257|13,00235|-50,47122;
11,60648|13,00047|-50,64448;
11,64792|13,00009|-50,81934;
11,64792|13,00009|-50,81934;
11,68607|13,00002|-50,99476;
11,72171|13|-51,17074;
11,75577|13|-51,34727;
11,75577|13|-51,34727;
11,78774|13|-51,52391;
11,81866|13|-51,70102;
11,84898|13|-51,87793;
11,88028|13|-52,05498;
11,88028|13|-52,05498;
11,91482|13|-52,23115;
11,95326|13|-52,40673;
11,99582|13|-52,58136;
12,04486|13|-52,75402;
12,09817|13|-52,92571;
12,09817|13|-52,92571;
12,15636|13|-53,09558;
12,21737|13|-53,26471;
12,28156|13|-53,43239;
12,28156|13|-53,43239;
12,34824|13|-53,59911;
12,41638|13|-53,76551;
12,48615|13|-53,93092;
12,55699|13,01845|-54,09219;
12,55699|13,01845|-54,09219;
12,63017|13,0225|-54,2566;
12,7038|13,01583|-54,42074;
12,77756|13,00317|-54,58425;
12,85131|13,00063|-54,74666;
12,85131|13,00063|-54,74666;
12,92579|13,00013|-54,90985;
13,00062|13,00003|-55,0733;
13,07747|13|-55,23548;
13,15988|13|-55,39526;
13,15988|13|-55,39526;
13,22071|13,24|-55,49115;
13,30473|13,46989|-55,59908;
13,41322|13,6858|-55,71452;
13,53855|13,89241|-55,83254;
13,53855|13,89241|-55,83254;
13,68018|14,08519|-55,94363;
13,8286|14,26853|-56,04546;
13,9861|14,43815|-56,13261;
13,9861|14,43815|-56,13261;
14,15152|14,59406|-56,20359;
14,32169|14,74012|-56,26223;
14,49559|14,87665|-56,30872;
14,62586|15,66129|-56,22285;
14,75559|16,44269|-56,13734;
14,75559|16,44269|-56,13734;
14,88367|17,21414|-56,05291;
15,00932|17,97096|-55,97009;
15,13157|18,70726|-55,88951;
15,24971|19,41884|-55,81164;
15,36015|20,08402|-55,73884;
15,36015|20,08402|-55,73884;
15,45353|20,64651|-55,67729;
15,5136|21,00828|-55,6377;
15,58495|21,311|-55,59655;
15,67537|21,60271|-55,54876;
15,7856|21,88301|-55,49426;
15,91521|22,15217|-55,4333;
16,07372|22,40478|-55,36312;
16,23914|22,6466|-55,29216;
16,40526|22,87806|-55,22284;
16,57199|23,09908|-55,155;
16,57199|23,09908|-55,155;
16,73953|23,30381|-55,08921;
16,90751|23,49859|-55,02452;
17,07587|23,68315|-54,96086;
17,07587|23,68315|-54,96086;
17,24474|23,85259|-54,89854;
17,4139|24,01188|-54,83702;
17,58333|24,1608|-54,77624;
17,75315|24,29397|-54,71658;
17,75315|24,29397|-54,71658;
17,92339|24,41498|-54,6581;
18,09401|24,52418|-54,60075;
18,26493|24,62286|-54,54431;
18,43612|24,71092|-54,48869;
18,43612|24,71092|-54,48869;
18,60185|24,78541|-54,41844;
18,76197|24,84748|-54,33621;
18,76197|24,84748|-54,33621;
18,91593|24,89673|-54,24296;
19,0641|24,93445|-54,14075;
19,20668|24,96115|-54,03089;
19,34393|24,97701|-53,91442;
19,48119|24,98194|-53,79797;
19,62266|24,97582|-53,68668;
19,7712|24,95317|-53,58503;
19,7712|24,95317|-53,58503;
19,92574|24,91947|-53,49272;
20,08684|24,87474|-53,41244;
20,25422|24,81925|-53,34621;
20,42876|24,74827|-53,30222;
20,60647|24,66665|-53,27359;
20,78584|24,57511|-53,25859;
20,78584|24,57511|-53,25859;
20,96581|24,46906|-53,26207;
21,14519|24,35322|-53,27694;
21,32276|24,22349|-53,30642;
21,32276|24,22349|-53,30642;
21,49775|24,08005|-53,34859;
21,67056|23,92667|-53,39896;
21,84081|23,76322|-53,45738;
22,00577|23,58909|-53,52942;
22,1576|23,3994|-53,6261;
22,29906|23,19977|-53,7374;
22,29906|23,19977|-53,7374;
22,42378|22,98612|-53,86719;
22,53587|22,76272|-54,00803;
22,6292|22,5254|-54,16195;
22,6292|22,5254|-54,16195;
22,7035|22,27393|-54,3259;
22,76525|22,01265|-54,49497;
22,81489|21,7412|-54,66799;
22,86157|21,45429|-54,84184;
22,91101|21,15765|-55,01491;
22,91101|21,15765|-55,01491;
22,96554|20,84703|-55,18645;
23,02482|20,52651|-55,35641;
23,09312|20,19096|-55,52295;
23,16904|19,84484|-55,68615;
23,25266|19,48876|-55,84555;
23,25266|19,48876|-55,84555;
23,34747|19,11769|-55,99856;
23,44851|18,7372|-56,14753;
23,49726|18,9372|-56,2117;
23,5908|18,98744|-56,30274;
23,71154|18,99749|-56,41008;
23,71154|18,99749|-56,41008;
23,85078|18,9995|-56,52338;
23,9928|18,9999|-56,63358;
24,13751|18,99998|-56,73984;
24,28403|19|-56,84401;
24,28403|19|-56,84401;
24,43293|19|-56,94424;
24,58433|19|-57,04111;
24,73806|19|-57,13427;
24,89471|19|-57,22181;
24,89471|19|-57,22181;
25,05352|19|-57,30582;
25,21374|19|-57,38733;
25,37503|19|-57,46668;
25,53706|19|-57,54452;
25,65691|19,23465|-57,60236;
25,7992|19,45897|-57,67297;
25,95662|19,67325|-57,75404;
25,95662|19,67325|-57,75404;
26,11411|19,87315|-57,84122;
26,26943|20,06352|-57,93219;
26,42135|20,23942|-58,02872;
26,42135|20,23942|-58,02872;
26,57043|20,4023|-58,1296;
26,71767|20,55612|-58,23315;
26,86218|20,69498|-58,34046;
27,00526|20,82418|-58,44967;
27,00526|20,82418|-58,44967;
27,14672|20,93907|-58,56098;
27,2873|21,04375|-58,67339;
27,42714|21,13767|-58,78674;
27,56607|21,21681|-58,90117;
27,70445|21,28559|-59,01628;
27,70445|21,28559|-59,01628;
27,84203|21,34035|-59,13236;
27,97889|21,38444|-59,24927;
28,11509|21,4182|-59,36697;
28,25044|21,43807|-59,48562;
28,25044|21,43807|-59,48562;
28,38512|21,44505|-59,60505;
28,51937|21,44312|-59,72495;
28,65303|21,42729|-59,84552;
28,65303|21,42729|-59,84552;
28,78615|21,39729|-59,96667;
28,91897|21,35821|-60,08815;
29,05139|21,30561|-60,21008;
29,05139|21,30561|-60,21008;
29,18346|21,23987|-60,33238;
29,31537|21,16456|-60,45485;
29,44752|21,07487|-60,57706;
29,58026|20,97536|-60,69864;
29,58026|20,97536|-60,69864;
29,71409|20,86171|-60,81901;
29,84861|20,73883|-60,93861;
29,98403|20,60254|-61,0572;
30,12003|20,45681|-61,17511;
30,12003|20,45681|-61,17511;
30,25703|20,29702|-61,29186;
30,39473|20,12725|-61,40779;
30,53308|19,94776|-61,52294;
30,53308|19,94776|-61,52294;
30,67224|19,75429|-61,6371;
30,81209|19,5472|-61,75043;
30,81209|19,5472|-61,75043;
30,95253|19,32666|-61,86302;
31,09349|19,09266|-61,97495;
31,23477|18,84959|-62,08649;
31,23477|18,84959|-62,08649;
31,37644|18,59349|-62,19753;
31,51837|18,3278|-62,30823;
31,66072|18,04569|-62,41841;
31,66072|18,04569|-62,41841;
31,80336|17,75245|-62,52819;
31,9462|17,44888|-62,63773;
32,08918|17,13388|-62,74707;
32,23235|16,80757|-62,85617;
32,37602|16,46998|-62,9646;
32,52134|16,11636|-63,07082;
32,66811|15,75336|-63,17503;
32,66811|15,75336|-63,17503;
32,81743|15,37642|-63,27554;
32,9686|14,98962|-63,37326;
33,12251|14,58805|-63,46659;
33,27823|14,17666|-63,55687;
33,27823|14,17666|-63,55687;
33,43653|13,75123|-63,64255;
33,59678|13,31525|-63,72453;
33,75885|12,86942|-63,80283;
33,92371|12,409|-63,87509;
34,09059|11,9381|-63,94256;
34,09059|11,9381|-63,94256;
34,25996|11,4535|-64,00349;
34,43083|10,95948|-64,06011;
34,60356|10,45126|-64,11076;
34,60356|10,45126|-64,11076;
34,77774|9,929309|-64,15614;
34,95277|9,397701|-64,19815;
35,12878|8,852478|-64,23582;
35,30537|8,297575|-64,27069;
35,30537|8,297575|-64,27069;
35,48276|7,728536|-64,30128;
35,66071|7,149905|-64,32835;
35,83944|6,557307|-64,34966;
36,01863|5,955079|-64,36674;
36,01863|5,955079|-64,36674;
36,19832|5,338012|-64,3773;
36,37821|4,711775|-64,38358;
36,5582|4,071877|-64,38189;
36,5582|4,071877|-64,38189;
36,73772|3,418241|-64,36872;
36,91626|2,755114|-64,34579;
37,09236|2,077893|-64,30853;
37,09236|2,077893|-64,30853;
37,26559|1,387738|-64,25964;
37,3976|2,16574|-64,12816;
37,52911|2,9408|-63,99718;
37,65897|3,706133|-63,86784;
37,65897|3,706133|-63,86784;
37,7864|4,457145|-63,74092;
37,91042|5,188012|-63,61741;
38,03027|5,894381|-63,49804;
38,14259|6,556309|-63,38617;
38,14259|6,556309|-63,38617;
38,23803|7,118752|-63,29112;
38,3005|7,486928|-63,2289;
38,34542|7,62816|-63,18388;
38,4036|7,759461|-63,12637;
38,4036|7,759461|-63,12637;
38,48077|7,876957|-63,05215;
38,57162|7,984952|-62,96713;
38,68455|8,078695|-62,86818;
38,68455|8,078695|-62,86818;
38,82073|8,158688|-62,75958;
38,96568|8,2287|-62,65285;
39,11472|8,289043|-62,55194;
39,26956|8,334885|-62,46015;
39,42806|8,37037|-62,49203;
39,42806|8,37037|-62,49203;
39,60804|8,391727|-62,49841;
39,78804|8,402875|-62,49968;
39,96803|8,403704|-62,49994;
40,14735|8,388032|-62,49999;
40,32686|8,362193|-62,5;
40,50639|8,326224|-62,5;
40,50639|8,326224|-62,5;
40,68537|8,275407|-62,5;
40,86486|8,214557|-62,5;
41,04369|8,138572|-62,5;
41,22319|8,052935|-62,5;
41,22319|7,992935|-62,5;
41,22319|7,992935|-62,5;
41,22319|7,932935|-62,5;
41,22319|7,872935|-62,5;
41,22319|7,812935|-62,5;
41,22319|7,812935|-62,5;
41,22319|7,752935|-62,5;
41,22319|7,692935|-62,5;
41,22319|7,632935|-62,5;
41,22319|7,572935|-62,5;
41,22319|7,572935|-62,5;
41,36319|7,768935|-62,74249;
41,52002|7,953468|-62,97445;
41,69085|8,128219|-63,19629;
41,69085|8,128219|-63,19629;
41,87703|8,29186|-63,40543;
42,08283|8,4403|-63,59529;
42,30037|8,578865|-63,77158;
42,30037|8,578865|-63,77158;
42,53378|8,702713|-63,92624;
42,77653|8,816853|-64,06578;
43,03094|8,917098|-64,1827;
43,29251|9,007217|-64,28262;
43,29251|9,007217|-64,28262;
43,56197|9,0834|-64,3587;
43,83563|9,149789|-64,41797;
44,11354|9,201449|-64,45213;
44,39291|9,243839|-64,47078;
44,39291|9,243839|-64,47078;
44,67288|9,272244|-64,46669;
44,9522|9,290806|-64,4472;
45,22921|9,295053|-64,40634;
45,5038|9,289529|-64,35158;
45,50076|9,271509|-64,27924;
45,50015|9,243221|-64,18929;
45,50015|9,243221|-64,18929;
45,50003|9,199455|-64,08495;
45,50001|9,145931|-63,96925;
45,5|9,078206|-63,83416;
45,5|9,018206|-63,83416;
45,5|8,958205|-63,83416;
45,5|8,958205|-63,83416;
45,5|8,898205|-63,83416;
45,5|8,838204|-63,83416;
45,5|8,778204|-63,83416;
45,5|8,718204|-63,83416;
45,5|8,658203|-63,83416;
45,5|8,658203|-63,83416;
45,26237|8,849016|-63,68606;
45,03472|9,029903|-63,52304;
44,81835|9,200403|-63,34533;
44,81835|9,200403|-63,34533;
44,61938|9,356015|-63,14832;
44,43309|9,501327|-62,93928;
44,25952|9,636589|-62,71957;
44,1049|9,756993|-62,48613;
43,96315|9,867183|-62,49723;
43,96315|9,867183|-62,49723;
43,83129|9,963228|-62,49945;
43,70591|10,04996|-62,49989;
43,59073|10,12206|-62,49998;
43,48238|10,18436|-62,5;
43,48238|10,18436|-62,5;
43,38339|10,23323|-62,5;
43,29094|10,27253|-62,5;
43,20753|10,29765|-62,5;
43,20753|10,29765|-62,5;
43,13243|10,30825|-62,5;
43,06251|10,30895|-62,5;
42,99757|10,29985|-62,5;
42,93977|10,27665|-62,5;
42,93977|10,27665|-62,5;
42,88846|10,23965|-62,5;
42,84099|10,1935|-62,5;
42,79869|10,13376|-62,5;
42,79869|10,13376|-62,5;
42,79869|10,07376|-62,5;
42,79869|10,01376|-62,5;
42,79869|9,953762|-62,5;
42,79869|9,953762|-62,5;
42,79869|9,893762|-62,5;
42,79869|9,833761|-62,5;
42,79869|9,773761|-62,5;
42,79869|9,773761|-62,5;
42,80367|9,960351|-62,77996;
42,81405|10,13743|-63,05976;
42,83408|10,30017|-63,33905;
42,86195|10,45339|-63,61766;
42,86195|10,45339|-63,61766;
42,90463|10,59139|-63,89439;
42,958|10,71958|-64,16925;
43,02701|10,83415|-64,44061;
43,02701|10,83415|-64,44061;
43,11187|10,93563|-64,70744;
43,20795|11,02816|-64,97044;
43,32243|11,10647|-65,22598;
43,32243|11,10647|-65,22598;
43,45377|11,17204|-65,47326;
43,59668|11,22897|-65,71404;
43,75819|11,27206|-65,94276;
43,75819|11,27206|-65,94276;
43,93855|11,30115|-66,15694;
44,13088|11,32115|-66,36043;
44,34008|11,32768|-66,54653;
44,34008|11,32768|-66,54653;
44,56454|11,32095|-66,71392;
44,79927|11,30442|-66,86657;
45,04705|11,2738|-66,99697;
45,30223|11,23397|-67,11221;
45,30223|11,23397|-67,11221;
45,56693|11,18005|-67,20352;
45,51339|11,1167|-67,2784;
45,50268|11,03951|-67,32924;
45,50053|10,95258|-67,36307;
45,50053|10,95258|-67,36307;
45,50011|10,85238|-67,37368;
45,50002|10,73804|-67,3596;
45,5|10,61409|-67,32871;
45,5|10,61409|-67,32871;
45,5|10,47701|-67,27486;
45,5|10,32808|-67,20029;
45,5|10,17212|-67,11329;
45,5|10,17212|-67,11329;
45,5|10,11212|-67,11329;
45,5|10,05212|-67,11329;
45,5|9,992117|-67,11329;
45,5|9,932117|-67,11329;
45,5|9,932117|-67,11329;
45,5|9,872116|-67,11329;
45,5|9,812116|-67,11329;
45,5|9,752115|-67,11329;
45,5|9,692115|-67,11329;
45,5|9,692115|-67,11329;
45,26116|9,882968|-66,96715;
45,02986|10,06342|-66,80935;
44,80581|10,23405|-66,64143;
44,59248|10,39021|-66,46006;
44,38639|10,53655|-66,27052;
44,38639|10,53655|-66,27052;
44,18979|10,66984|-66,07115;
44,0026|10,78989|-65,86292;
44,0026|10,78989|-65,86292;
43,82432|10,89699|-65,64701;
43,65219|10,99485|-65,42617;
43,48999|11,07777|-65,19794;
43,3346|11,15115|-64,96501;
43,3346|11,15115|-64,96501;
43,19045|11,21052|-64,72497;
43,05444|11,26066|-64,48022;
42,93154|11,29645|-64,22863;
42,81758|11,32242|-63,97287;
42,81758|11,32242|-63,97287;
42,7156|11,33492|-63,7121;
42,62199|11,3377|-63,44822;
42,54001|11,32668|-63,18049;
42,54001|11,32668|-63,18049;
42,46994|11,30118|-62,9094;
42,40845|11,2654|-62,63623;
42,44691|12,05648|-62,52345;
42,48521|12,84426|-62,41113;
42,52303|13,622|-62,30025;
42,52303|13,622|-62,30025;
42,56013|14,38497|-62,19147;
